,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10,37.28548,6.963439999999999,20.61511,25.77066,7.94769,18.82659,17.645599999999998,20.8209,20.08262,11.6121,0.0,14.42747,32.14009,13.29656,26.63549,7.33545,4.09661,8.941360000000001,16.1706,21.224310000000003,29.415650000000003,27.92595,11.130360000000001,27.6144,8.02813
11,34.29259,10.31109,18.87411,22.777759999999997,10.390559999999999,9.24193,14.85087,27.89702,9.46656,5.253430000000001,14.460989999999999,0.0,27.62369,16.47813,23.64259,11.132370000000002,11.59551,8.8295,13.55702,23.80782,26.42275,30.71034,15.97726,24.6215,8.35888
12,16.020979999999998,22.44436,10.23307,7.37687,21.95478,17.60281,15.1221,14.04791,18.85884,23.67923,29.11337,28.73882,0.0,16.91075,7.30871,22.04231,29.16284,21.8586,14.83577,9.95872,3.1619699999999997,10.473040000000001,19.65778,8.28762,26.11582
13,24.13999,8.40507,7.46962,12.62517,7.91549,11.651860000000001,5.28696,16.26392,12.90789,13.05013,15.06037,15.491959999999999,18.9946,0.0,13.49,8.003020000000001,15.10984,8.61173,8.04044,13.4305,16.27016,20.13214,5.5661000000000005,14.46891,12.114559999999999
14,11.21013,19.21749,9.013399999999999,4.36145,18.72791,14.66112,11.67758,17.04546,15.91715,22.69658,25.886509999999998,25.511950000000002,6.06474,13.68389,0.0,18.815450000000002,25.93598,18.63173,11.89409,12.95627,3.3403,19.85878,16.43091,1.2811700000000001,22.88895
15,30.06189,1.21368,13.39151,18.547060000000002,0.7241000000000001,11.60299,10.422,16.92349,12.859020000000001,8.45203,7.882689999999999,11.2674,24.916490000000003,7.4016,19.411900000000003,0.0,7.93216,4.61034,8.947,14.09008,22.19205,20.79171,4.49471,20.390810000000002,5.82982
16,37.46101,7.13896,20.79063,25.946180000000002,8.12322,15.93574,17.82112,20.996419999999997,17.19177,9.89784,4.43866,10.70406,32.315619999999996,13.47208,26.81102,7.51097,0.0,9.183969999999999,16.34613,21.39984,29.591169999999998,28.101470000000003,11.305879999999998,27.789930000000002,4.46854
17,27.44551,4.27533,10.775129999999999,15.93068,3.98796,7.61768,7.83706,19.56943,8.873709999999999,6.729229999999999,9.44606,9.5446,22.30011,7.74127,16.79552,5.03313,9.644200000000001,0.0,7.05073,16.736009999999997,19.57567,23.43765,7.240399999999999,17.77443,5.0201899999999995
18,18.401,10.358049999999999,13.20144,11.743469999999999,9.868469999999999,7.2689200000000005,3.85079,19.978849999999998,8.52495,9.53763,17.013360000000002,14.821159999999999,18.1129,10.281799999999999,12.6083,9.956,17.06283,7.940939999999999,0.0,15.88966,15.38845,22.79217,9.78093,13.587209999999999,12.35504
19,22.16575,14.99993,4.909050000000001,7.4852799999999995,14.51036,19.14869,11.73815,5.94424,20.40472,21.293599999999998,21.668950000000002,24.108970000000003,9.46278,11.2955,11.51576,14.59789,21.71842,16.24335,13.0809,0.0,11.33884,7.70267,12.21335,12.49467,18.67139
20,13.08012,21.21908,11.01499,6.36304,20.7295,16.66271,13.679170000000001,19.04705,17.918740000000003,24.698169999999998,27.888090000000002,27.513540000000003,3.63363,15.685469999999999,4.36784,20.81703,27.93756,20.63332,13.89567,14.95786,0.0,14.41522,18.4325,5.34675,24.89054
21,29.41977,22.33769,14.145940000000001,17.90495,21.848110000000002,25.27943,18.992169999999998,7.40173,26.53546,27.549310000000002,29.006700000000002,33.64992,10.465069999999999,20.73498,18.769779999999997,21.93564,29.056169999999998,26.7697,20.33491,7.55327,13.48077,0.0,19.55111,19.74869,26.00914
22,27.24335,4.58482,10.7864,15.728530000000001,4.0952399999999995,10.254520000000001,9.07353,15.04763,11.510549999999999,11.652790000000001,11.240129999999999,13.7319,20.57446,4.26394,16.59336,4.1827700000000005,11.2896,8.44426,7.598529999999999,12.21422,19.37352,18.91585,0.0,17.57227,8.294319999999999
23,12.235629999999999,19.26757,9.06348,3.7391799999999997,18.778,14.711200000000002,11.72766,17.09554,15.96724,22.74666,25.93659,25.56203,7.090229999999999,13.73397,1.04825,18.86553,25.986060000000002,18.681810000000002,11.94417,13.006350000000001,4.36579,19.90886,16.480990000000002,0.0,22.93903
24,33.61361,5.48538,16.87232,22.09879,5.564850000000001,12.3163,14.171899999999999,21.85808,13.57234,6.2783999999999995,6.50953,9.093770000000001,26.94472,12.34683,22.96362,6.30666,3.99097,6.82771,12.87804,19.02466,25.743779999999997,25.726290000000002,9.429290000000002,23.942529999999998,0.0
